Date,Focal Name,Unified Behavior,Percentage,Sex,Social Group
2023-02,Nico,Locomotion,4.65,Male,Bilinga
2023-02,Nico,Manipulation,0.1,Male,Bilinga
2023-02,Nico,Self directed,0.68,Male,Bilinga
2023-02,Tico,Abnormal,1.0,Male,Bilinga
2023-02,Tico,Affiliative,0.08,Male,Bilinga
2023-02,Tico,Alimentation,22.76,Male,Bilinga
2023-02,Tico,Human Interaction,2.01,Male,Bilinga
2023-02,Tico,Inactivity,65.05,Male,Bilinga
2023-02,Tico,Locomotion,1.54,Male,Bilinga
2023-02,Tico,Manipulation,0.23,Male,Bilinga
2023-02,Tico,Self directed,7.33,Male,Bilinga
2023-02,Tom,Affiliative,0.45,Male,Bilinga
2023-02,Tom,Alimentation,29.73,Male,Bilinga
2023-02,Tom,Grooming,4.95,Male,Bilinga
2023-02,Tom,Human Interaction,3.15,Male,Bilinga
2023-02,Tom,Inactivity,54.95,Male,Bilinga
2023-02,Tom,Locomotion,5.41,Male,Bilinga
2023-02,Tom,Self directed,1.35,Male,Bilinga
2023-02,Victor,Abnormal,1.77,Male,Bilinga
2023-02,Victor,Affiliative,0.61,Male,Bilinga
2023-02,Victor,Agonistic,0.08,Male,Bilinga
2023-02,Victor,Alimentation,53.07,Male,Bilinga
2023-02,Victor,Grooming,0.46,Male,Bilinga
2023-02,Victor,Inactivity,39.02,Male,Bilinga
2023-02,Victor,Locomotion,3.38,Male,Bilinga
2023-02,Victor,Manipulation,0.46,Male,Bilinga
2023-02,Victor,Self directed,1.15,Male,Bilinga
2023-02,Waty,Abnormal,0.48,Female,Mutamba
2023-02,Waty,Affiliative,1.15,Female,Mutamba
2023-02,Waty,Alimentation,22.2,Female,Mutamba
2023-02,Waty,Grooming,36.32,Female,Mutamba
2023-02,Waty,Human Interaction,1.49,Female,Mutamba
2023-02,Waty,Inactivity,24.17,Female,Mutamba
2023-02,Waty,Locomotion,9.98,Female,Mutamba
2023-02,Waty,Manipulation,0.27,Female,Mutamba
2023-02,Waty,Self directed,3.73,Female,Mutamba
2023-02,Waty,Socio Sexual,0.2,Female,Mutamba
2023-03,Africa,Abnormal,4.03,Female,Mutamba
2023-03,Africa,Affiliative,1.01,Female,Mutamba
2023-03,Africa,Agonistic,0.07,Female,Mutamba
2023-03,Africa,Alimentation,34.1,Female,Mutamba
2023-03,Africa,Grooming,5.76,Female,Mutamba
2023-03,Africa,Human Interaction,0.43,Female,Mutamba
2023-03,Africa,Inactivity,48.13,Female,Mutamba
2023-03,Africa,Locomotion,4.24,Female,Mutamba
2023-03,Africa,Manipulation,0.43,Female,Mutamba
2023-03,Africa,Self directed,1.58,Female,Mutamba
2023-03,Africa,Socio Sexual,0.22,Female,Mutamba
2023-03,Bongo,Abnormal,0.07,Male,Mutamba
2023-03,Bongo,Affiliative,3.63,Male,Mutamba
2023-03,Bongo,Agonistic,0.29,Male,Mutamba
2023-03,Bongo,Alimentation,26.54,Male,Mutamba
2023-03,Bongo,Grooming,11.24,Male,Mutamba
2023-03,Bongo,Human Interaction,0.22,Male,Mutamba
2023-03,Bongo,Inactivity,46.48,Male,Mutamba
2023-03,Bongo,Interaction other group,0.15,Male,Mutamba
2023-03,Bongo,Locomotion,10.44,Male,Mutamba
2023-03,Bongo,Manipulation,0.07,Male,Mutamba
2023-03,Bongo,Self directed,0.8,Male,Mutamba
2023-03,Bongo,Socio Sexual,0.07,Male,Mutamba
2023-03,Cheeta,Abnormal,0.56,Female,Bilinga
2023-03,Cheeta,Affiliative,0.28,Female,Bilinga
2023-03,Cheeta,Alimentation,43.73,Female,Bilinga
2023-03,Cheeta,Grooming,0.19,Female,Bilinga
2023-03,Cheeta,Human Interaction,2.15,Female,Bilinga
2023-03,Cheeta,Inactivity,46.54,Female,Bilinga
2023-03,Cheeta,Locomotion,5.15,Female,Bilinga
2023-03,Cheeta,Manipulation,0.47,Female,Bilinga
2023-03,Cheeta,Self directed,0.94,Female,Bilinga
2023-03,Coco,Abnormal,6.23,Female,Bilinga
2023-03,Coco,Affiliative,0.25,Female,Bilinga
2023-03,Coco,Alimentation,50.81,Female,Bilinga
2023-03,Coco,Grooming,1.12,Female,Bilinga
2023-03,Coco,Human Interaction,2.49,Female,Bilinga
2023-03,Coco,Inactivity,29.27,Female,Bilinga
2023-03,Coco,Locomotion,9.22,Female,Bilinga
2023-03,Coco,Manipulation,0.12,Female,Bilinga
2023-03,Coco,Self directed,0.5,Female,Bilinga
2023-03,Hugo,Affiliative,1.79,Male,Sugus
2023-03,Hugo,Alimentation,28.57,Male,Sugus
2023-03,Hugo,Inactivity,48.21,Male,Sugus
2023-03,Hugo,Locomotion,16.07,Male,Sugus
2023-03,Hugo,Self directed,5.36,Male,Sugus
2023-03,Juanito,Abnormal,1.01,Male,Mutamba
2023-03,Juanito,Affiliative,1.66,Male,Mutamba
2023-03,Juanito,Alimentation,42.36,Male,Mutamba
2023-03,Juanito,Grooming,21.27,Male,Mutamba
2023-03,Juanito,Human Interaction,0.28,Male,Mutamba
2023-03,Juanito,Inactivity,27.35,Male,Mutamba
2023-03,Juanito,Locomotion,4.97,Male,Mutamba
2023-03,Juanito,Manipulation,0.09,Male,Mutamba
2023-03,Juanito,Self directed,0.74,Male,Mutamba
2023-03,Juanito,Socio Sexual,0.28,Male,Mutamba
2023-03,Marco,Abnormal,0.15,Male,Mutamba
2023-03,Marco,Affiliative,5.27,Male,Mutamba
2023-03,Marco,Agonistic,0.08,Male,Mutamba
2023-03,Marco,Alimentation,50.61,Male,Mutamba
2023-03,Marco,Grooming,9.85,Male,Mutamba
2023-03,Marco,Human Interaction,0.38,Male,Mutamba
2023-03,Marco,Inactivity,19.24,Male,Mutamba
2023-03,Marco,Interaction other group,0.15,Male,Mutamba
2023-03,Marco,Locomotion,13.51,Male,Mutamba
2023-03,Marco,Manipulation,0.08,Male,Mutamba
2023-03,Marco,Self directed,0.46,Male,Mutamba
2023-03,Marco,Socio Sexual,0.23,Male,Mutamba
2023-03,Nico,Affiliative,0.11,Male,Bilinga
2023-03,Nico,Alimentation,53.75,Male,Bilinga
2023-03,Nico,Grooming,0.22,Male,Bilinga
2023-03,Nico,Human Interaction,1.3,Male,Bilinga
2023-03,Nico,Inactivity,35.72,Male,Bilinga
2023-03,Nico,Interaction other group,0.11,Male,Bilinga
2023-03,Nico,Locomotion,7.93,Male,Bilinga
2023-03,Nico,Manipulation,0.11,Male,Bilinga
2023-03,Nico,Self directed,0.76,Male,Bilinga
2023-03,Suzie,Affiliative,1.47,Female,Sugus
2023-03,Suzie,Alimentation,2.94,Female,Sugus
2023-03,Suzie,Inactivity,79.41,Female,Sugus
2023-03,Suzie,Locomotion,16.18,Female,Sugus
2023-03,Tico,Abnormal,0.61,Male,Bilinga
2023-03,Tico,Alimentation,20.81,Male,Bilinga
2023-03,Tico,Human Interaction,1.15,Male,Bilinga
2023-03,Tico,Inactivity,68.36,Male,Bilinga
2023-03,Tico,Locomotion,1.92,Male,Bilinga
2023-03,Tico,Manipulation,0.23,Male,Bilinga
2023-03,Tico,Self directed,6.91,Male,Bilinga
2023-03,Tom,Abnormal,0.18,Male,Bilinga
2023-03,Tom,Affiliative,0.36,Male,Bilinga
2023-03,Tom,Alimentation,30.25,Male,Bilinga
2023-03,Tom,Grooming,1.09,Male,Bilinga
2023-03,Tom,Human Interaction,6.88,Male,Bilinga
2023-03,Tom,Inactivity,51.81,Male,Bilinga
2023-03,Tom,Locomotion,8.33,Male,Bilinga
2023-03,Tom,Manipulation,0.36,Male,Bilinga
2023-03,Tom,Self directed,0.72,Male,Bilinga
2023-03,Victor,Abnormal,4.69,Male,Bilinga
2023-03,Victor,Affiliative,0.15,Male,Bilinga
2023-03,Victor,Alimentation,33.97,Male,Bilinga
2023-03,Victor,Grooming,0.08,Male,Bilinga
2023-03,Victor,Inactivity,50.19,Male,Bilinga
2023-03,Victor,Interaction other group,0.15,Male,Bilinga
2023-03,Victor,Locomotion,9.07,Male,Bilinga
2023-03,Victor,Manipulation,1.08,Male,Bilinga
2023-03,Victor,Self directed,0.61,Male,Bilinga
2023-03,Waty,Abnormal,1.55,Female,Mutamba
2023-03,Waty,Affiliative,2.33,Female,Mutamba
2023-03,Waty,Alimentation,35.14,Female,Mutamba
2023-03,Waty,Grooming,28.16,Female,Mutamba
2023-03,Waty,Human Interaction,1.22,Female,Mutamba
2023-03,Waty,Inactivity,18.51,Female,Mutamba
2023-03,Waty,Locomotion,8.76,Female,Mutamba
2023-03,Waty,Manipulation,1.33,Female,Mutamba
2023-03,Waty,Self directed,2.77,Female,Mutamba
2023-03,Waty,Socio Sexual,0.22,Female,Mutamba
2023-04,Africa,Abnormal,2.54,Female,Mutamba
2023-04,Africa,Affiliative,1.63,Female,Mutamba
2023-04,Africa,Alimentation,30.25,Female,Mutamba
2023-04,Africa,Grooming,8.27,Female,Mutamba
2023-04,Africa,Human Interaction,0.48,Female,Mutamba
2023-04,Africa,Inactivity,49.7,Female,Mutamba
2023-04,Africa,Locomotion,4.41,Female,Mutamba
2023-04,Africa,Manipulation,0.66,Female,Mutamba
2023-04,Africa,Self directed,1.93,Female,Mutamba
2023-04,Africa,Socio Sexual,0.12,Female,Mutamba
2023-04,Bongo,Abnormal,0.15,Male,Mutamba
2023-04,Bongo,Affiliative,3.37,Male,Mutamba
2023-04,Bongo,Agonistic,0.07,Male,Mutamba
2023-04,Bongo,Alimentation,33.75,Male,Mutamba
2023-04,Bongo,Grooming,9.02,Male,Mutamba
2023-04,Bongo,Human Interaction,0.95,Male,Mutamba
2023-04,Bongo,Inactivity,39.84,Male,Mutamba
2023-04,Bongo,Locomotion,12.4,Male,Mutamba
2023-04,Bongo,Manipulation,0.15,Male,Mutamba
2023-04,Bongo,Self directed,0.22,Male,Mutamba
2023-04,Bongo,Socio Sexual,0.07,Male,Mutamba
2023-04,Caline,Abnormal,2.67,Female,Sugus
2023-04,Caline,Alimentation,17.52,Female,Sugus
2023-04,Caline,Grooming,0.93,Female,Sugus
2023-04,Caline,Human Interaction,6.03,Female,Sugus
2023-04,Caline,Inactivity,59.51,Female,Sugus
2023-04,Caline,Locomotion,10.21,Female,Sugus
2023-04,Caline,Manipulation,0.12,Female,Sugus
2023-04,Caline,Self directed,2.9,Female,Sugus
2023-04,Caline,Socio Sexual,0.12,Female,Sugus
2023-04,Cheeta,Abnormal,0.64,Female,Bilinga
2023-04,Cheeta,Affiliative,1.28,Female,Bilinga
2023-04,Cheeta,Alimentation,32.66,Female,Bilinga
2023-04,Cheeta,Grooming,0.91,Female,Bilinga
2023-04,Cheeta,Human Interaction,2.65,Female,Bilinga
2023-04,Cheeta,Inactivity,55.38,Female,Bilinga
2023-04,Cheeta,Locomotion,4.84,Female,Bilinga
2023-04,Cheeta,Manipulation,0.27,Female,Bilinga
2023-04,Cheeta,Self directed,1.19,Female,Bilinga
2023-04,Cheeta,Socio Sexual,0.09,Female,Bilinga
2023-04,Cheeta,Solitary Play,0.09,Female,Bilinga
2023-04,Coco,Abnormal,3.56,Female,Bilinga
2023-04,Coco,Affiliative,2.28,Female,Bilinga
2023-04,Coco,Alimentation,45.73,Female,Bilinga
2023-04,Coco,Grooming,2.42,Female,Bilinga
2023-04,Coco,Human Interaction,1.85,Female,Bilinga
2023-04,Coco,Inactivity,30.06,Female,Bilinga
2023-04,Coco,Locomotion,10.68,Female,Bilinga
2023-04,Coco,Manipulation,3.13,Female,Bilinga
2023-04,Coco,Socio Sexual,0.14,Female,Bilinga
2023-04,Coco,Solitary Play,0.14,Female,Bilinga
2023-04,Hugo,Abnormal,1.66,Male,Sugus
2023-04,Hugo,Agonistic,0.12,Male,Sugus
2023-04,Hugo,Alimentation,27.47,Male,Sugus
2023-04,Hugo,Grooming,2.38,Male,Sugus
2023-04,Hugo,Human Interaction,0.48,Male,Sugus
2023-04,Hugo,Inactivity,53.39,Male,Sugus
2023-04,Hugo,Locomotion,9.75,Male,Sugus
2023-04,Hugo,Manipulation,1.07,Male,Sugus
2023-04,Hugo,Self directed,3.45,Male,Sugus
2023-04,Hugo,Socio Sexual,0.12,Male,Sugus
2023-04,Hugo,Solitary Play,0.12,Male,Sugus
2023-04,Juanito,Abnormal,0.16,Male,Mutamba
2023-04,Juanito,Affiliative,2.51,Male,Mutamba
2023-04,Juanito,Alimentation,42.46,Male,Mutamba
2023-04,Juanito,Grooming,22.37,Male,Mutamba
2023-04,Juanito,Human Interaction,0.08,Male,Mutamba
2023-04,Juanito,Inactivity,26.18,Male,Mutamba
2023-04,Juanito,Locomotion,4.54,Male,Mutamba
2023-04,Juanito,Self directed,1.22,Male,Mutamba
2023-04,Juanito,Socio Sexual,0.49,Male,Mutamba
2023-04,Marco,Affiliative,4.86,Male,Mutamba
2023-04,Marco,Alimentation,58.22,Male,Mutamba
2023-04,Marco,Grooming,4.5,Male,Mutamba
2023-04,Marco,Human Interaction,0.66,Male,Mutamba
2023-04,Marco,Inactivity,21.74,Male,Mutamba
2023-04,Marco,Locomotion,8.47,Male,Mutamba
2023-04,Marco,Manipulation,0.44,Male,Mutamba
2023-04,Marco,Self directed,1.03,Male,Mutamba
2023-04,Marco,Socio Sexual,0.07,Male,Mutamba
2023-04,Mayumba,Abnormal,2.89,Female,Sugus
2023-04,Mayumba,Agonistic,0.28,Female,Sugus
2023-04,Mayumba,Alimentation,12.81,Female,Sugus
2023-04,Mayumba,Grooming,0.14,Female,Sugus
2023-04,Mayumba,Human Interaction,0.55,Female,Sugus
2023-04,Mayumba,Inactivity,70.52,Female,Sugus
2023-04,Mayumba,Locomotion,6.06,Female,Sugus
2023-04,Mayumba,Manipulation,0.55,Female,Sugus
2023-04,Mayumba,Self directed,6.2,Female,Sugus
2023-04,Nico,Abnormal,0.35,Male,Bilinga
2023-04,Nico,Affiliative,0.23,Male,Bilinga
2023-04,Nico,Alimentation,42.09,Male,Bilinga
2023-04,Nico,Grooming,0.47,Male,Bilinga
2023-04,Nico,Human Interaction,2.79,Male,Bilinga
2023-04,Nico,Inactivity,44.88,Male,Bilinga
2023-04,Nico,Locomotion,8.49,Male,Bilinga
2023-04,Nico,Self directed,0.7,Male,Bilinga
2023-04,Suzie,Abnormal,1.23,Female,Sugus
2023-04,Suzie,Alimentation,43.76,Female,Sugus
2023-04,Suzie,Grooming,2.66,Female,Sugus
2023-04,Suzie,Human Interaction,1.43,Female,Sugus
2023-04,Suzie,Inactivity,43.97,Female,Sugus
2023-04,Suzie,Locomotion,2.04,Female,Sugus
2023-04,Suzie,Manipulation,0.2,Female,Sugus
2023-04,Suzie,Self directed,4.7,Female,Sugus
2023-04,Tico,Abnormal,0.43,Male,Bilinga
2023-04,Tico,Alimentation,12.46,Male,Bilinga
2023-04,Tico,Human Interaction,0.78,Male,Bilinga
2023-04,Tico,Inactivity,72.75,Male,Bilinga
2023-04,Tico,Locomotion,1.47,Male,Bilinga
2023-04,Tico,Manipulation,0.43,Male,Bilinga
2023-04,Tico,Self directed,11.68,Male,Bilinga
2023-04,Tom,Affiliative,0.97,Male,Bilinga
2023-04,Tom,Alimentation,47.73,Male,Bilinga
2023-04,Tom,Grooming,4.22,Male,Bilinga
2023-04,Tom,Human Interaction,7.14,Male,Bilinga
2023-04,Tom,Inactivity,25.32,Male,Bilinga
2023-04,Tom,Locomotion,13.64,Male,Bilinga
2023-04,Tom,Self directed,0.65,Male,Bilinga
2023-04,Tom,Solitary Play,0.32,Male,Bilinga
2023-04,Victor,Abnormal,3.59,Male,Bilinga
2023-04,Victor,Affiliative,0.15,Male,Bilinga
2023-04,Victor,Alimentation,42.0,Male,Bilinga
2023-04,Victor,Grooming,0.75,Male,Bilinga
2023-04,Victor,Inactivity,45.74,Male,Bilinga
2023-04,Victor,Locomotion,5.9,Male,Bilinga
2023-04,Victor,Manipulation,1.2,Male,Bilinga
2023-04,Victor,Self directed,0.67,Male,Bilinga
2023-04,Waty,Abnormal,1.52,Female,Mutamba
2023-04,Waty,Affiliative,4.02,Female,Mutamba
2023-04,Waty,Alimentation,33.04,Female,Mutamba
2023-04,Waty,Grooming,24.35,Female,Mutamba
2023-04,Waty,Human Interaction,2.61,Female,Mutamba
2023-04,Waty,Inactivity,19.24,Female,Mutamba
2023-04,Waty,Locomotion,9.35,Female,Mutamba
2023-04,Waty,Manipulation,2.39,Female,Mutamba
2023-04,Waty,Self directed,2.83,Female,Mutamba
2023-04,Waty,Socio Sexual,0.65,Female,Mutamba
2023-05,Africa,Abnormal,4.05,Female,Mutamba
2023-05,Africa,Affiliative,2.03,Female,Mutamba
2023-05,Africa,Agonistic,0.25,Female,Mutamba
2023-05,Africa,Alimentation,25.32,Female,Mutamba
2023-05,Africa,Grooming,8.48,Female,Mutamba
2023-05,Africa,Inactivity,52.91,Female,Mutamba
2023-05,Africa,Locomotion,3.67,Female,Mutamba
2023-05,Africa,Manipulation,0.63,Female,Mutamba
2023-05,Africa,Self directed,1.39,Female,Mutamba
2023-05,Africa,Socio Sexual,1.27,Female,Mutamba
2023-05,Bongo,Affiliative,3.08,Male,Mutamba
2023-05,Bongo,Agonistic,0.15,Male,Mutamba
2023-05,Bongo,Alimentation,24.35,Male,Mutamba
2023-05,Bongo,Grooming,11.4,Male,Mutamba
2023-05,Bongo,Human Interaction,0.62,Male,Mutamba
2023-05,Bongo,Inactivity,46.07,Male,Mutamba
2023-05,Bongo,Locomotion,12.33,Male,Mutamba
2023-05,Bongo,Self directed,1.54,Male,Mutamba
2023-05,Bongo,Socio Sexual,0.46,Male,Mutamba
2023-05,Caline,Abnormal,4.44,Female,Sugus
2023-05,Caline,Agonistic,0.32,Female,Sugus
2023-05,Caline,Alimentation,9.62,Female,Sugus
2023-05,Caline,Grooming,3.17,Female,Sugus
2023-05,Caline,Human Interaction,3.91,Female,Sugus
2023-05,Caline,Inactivity,69.34,Female,Sugus
2023-05,Caline,Locomotion,4.12,Female,Sugus
2023-05,Caline,Manipulation,0.21,Female,Sugus
2023-05,Caline,Self directed,4.86,Female,Sugus
2023-05,Cheeta,Abnormal,0.32,Female,Bilinga
2023-05,Cheeta,Affiliative,1.45,Female,Bilinga
2023-05,Cheeta,Alimentation,25.72,Female,Bilinga
2023-05,Cheeta,Grooming,1.61,Female,Bilinga
2023-05,Cheeta,Human Interaction,0.32,Female,Bilinga
2023-05,Cheeta,Inactivity,62.22,Female,Bilinga
2023-05,Cheeta,Locomotion,5.14,Female,Bilinga
2023-05,Cheeta,Manipulation,0.96,Female,Bilinga
2023-05,Cheeta,Self directed,2.25,Female,Bilinga
2023-05,Coco,Abnormal,5.66,Female,Bilinga
2023-05,Coco,Affiliative,2.43,Female,Bilinga
2023-05,Coco,Alimentation,25.07,Female,Bilinga
2023-05,Coco,Grooming,8.36,Female,Bilinga
2023-05,Coco,Human Interaction,1.35,Female,Bilinga
2023-05,Coco,Inactivity,46.36,Female,Bilinga
2023-05,Coco,Locomotion,9.97,Female,Bilinga
2023-05,Coco,Manipulation,0.54,Female,Bilinga
2023-05,Coco,Self directed,0.27,Female,Bilinga
2023-05,Hugo,Abnormal,4.87,Male,Sugus
2023-05,Hugo,Agonistic,0.87,Male,Sugus
2023-05,Hugo,Alimentation,17.32,Male,Sugus
2023-05,Hugo,Grooming,17.21,Male,Sugus
2023-05,Hugo,Human Interaction,0.32,Male,Sugus
2023-05,Hugo,Inactivity,50.43,Male,Sugus
2023-05,Hugo,Locomotion,5.74,Male,Sugus
2023-05,Hugo,Manipulation,0.76,Male,Sugus
2023-05,Hugo,Self directed,2.27,Male,Sugus
2023-05,Hugo,Solitary Play,0.22,Male,Sugus
2023-05,Juanito,Abnormal,2.61,Male,Mutamba
2023-05,Juanito,Affiliative,2.61,Male,Mutamba
2023-05,Juanito,Agonistic,0.16,Male,Mutamba
2023-05,Juanito,Alimentation,42.35,Male,Mutamba
2023-05,Juanito,Grooming,18.89,Male,Mutamba
2023-05,Juanito,Inactivity,25.08,Male,Mutamba
2023-05,Juanito,Locomotion,5.54,Male,Mutamba
2023-05,Juanito,Manipulation,0.33,Male,Mutamba
2023-05,Juanito,Self directed,0.98,Male,Mutamba
2023-05,Juanito,Socio Sexual,1.47,Male,Mutamba
2023-05,Marco,Abnormal,0.15,Male,Mutamba
2023-05,Marco,Affiliative,1.66,Male,Mutamba
2023-05,Marco,Agonistic,0.15,Male,Mutamba
2023-05,Marco,Alimentation,45.99,Male,Mutamba
2023-05,Marco,Grooming,3.33,Male,Mutamba
2023-05,Marco,Human Interaction,1.82,Male,Mutamba
2023-05,Marco,Inactivity,28.9,Male,Mutamba
2023-05,Marco,Locomotion,16.49,Male,Mutamba
2023-05,Marco,Manipulation,0.3,Male,Mutamba
2023-05,Marco,Self directed,1.06,Male,Mutamba
2023-05,Marco,Socio Sexual,0.15,Male,Mutamba
2023-05,Mayumba,Abnormal,10.16,Female,Sugus
2023-05,Mayumba,Agonistic,0.65,Female,Sugus
2023-05,Mayumba,Alimentation,12.22,Female,Sugus
2023-05,Mayumba,Grooming,14.27,Female,Sugus
2023-05,Mayumba,Human Interaction,0.22,Female,Sugus
2023-05,Mayumba,Inactivity,53.41,Female,Sugus
2023-05,Mayumba,Locomotion,4.22,Female,Sugus
2023-05,Mayumba,Manipulation,0.43,Female,Sugus
2023-05,Mayumba,Self directed,4.22,Female,Sugus
2023-05,Mayumba,Socio Sexual,0.11,Female,Sugus
2023-05,Mayumba,Solitary Play,0.11,Female,Sugus
2023-05,Nico,Abnormal,0.22,Male,Bilinga
2023-05,Nico,Alimentation,27.9,Male,Bilinga
2023-05,Nico,Grooming,2.01,Male,Bilinga
2023-05,Nico,Human Interaction,3.57,Male,Bilinga
2023-05,Nico,Inactivity,52.01,Male,Bilinga
2023-05,Nico,Locomotion,12.28,Male,Bilinga
2023-05,Nico,Manipulation,0.45,Male,Bilinga
2023-05,Nico,Self directed,1.56,Male,Bilinga
2023-05,Suzie,Abnormal,8.61,Female,Sugus
2023-05,Suzie,Agonistic,0.27,Female,Sugus
2023-05,Suzie,Alimentation,29.61,Female,Sugus
2023-05,Suzie,Grooming,0.27,Female,Sugus
2023-05,Suzie,Human Interaction,1.48,Female,Sugus
2023-05,Suzie,Inactivity,48.05,Female,Sugus
2023-05,Suzie,Locomotion,1.88,Female,Sugus
2023-05,Suzie,Manipulation,0.13,Female,Sugus
2023-05,Suzie,Self directed,9.56,Female,Sugus
2023-05,Suzie,Socio Sexual,0.13,Female,Sugus
2023-05,Tico,Alimentation,23.12,Male,Bilinga
2023-05,Tico,Human Interaction,0.14,Male,Bilinga
2023-05,Tico,Inactivity,70.75,Male,Bilinga
2023-05,Tico,Locomotion,2.09,Male,Bilinga
2023-05,Tico,Manipulation,0.56,Male,Bilinga
2023-05,Tico,Self directed,3.34,Male,Bilinga
2023-05,Tom,Affiliative,1.13,Male,Bilinga
2023-05,Tom,Alimentation,14.45,Male,Bilinga
2023-05,Tom,Grooming,3.0,Male,Bilinga
2023-05,Tom,Human Interaction,1.5,Male,Bilinga
2023-05,Tom,Inactivity,72.8,Male,Bilinga
2023-05,Tom,Locomotion,6.19,Male,Bilinga
2023-05,Tom,Self directed,0.94,Male,Bilinga
2023-05,Victor,Abnormal,1.02,Male,Bilinga
2023-05,Victor,Affiliative,0.13,Male,Bilinga
2023-05,Victor,Agonistic,0.13,Male,Bilinga
2023-05,Victor,Alimentation,38.68,Male,Bilinga
2023-05,Victor,Inactivity,54.58,Male,Bilinga
2023-05,Victor,Locomotion,3.56,Male,Bilinga
2023-05,Victor,Manipulation,1.15,Male,Bilinga
2023-05,Victor,Self directed,0.64,Male,Bilinga
2023-05,Victor,Solitary Play,0.13,Male,Bilinga
2023-05,Waty,Abnormal,2.25,Female,Mutamba
2023-05,Waty,Affiliative,4.68,Female,Mutamba
2023-05,Waty,Agonistic,0.19,Female,Mutamba
2023-05,Waty,Alimentation,26.03,Female,Mutamba
2023-05,Waty,Grooming,14.61,Female,Mutamba
2023-05,Waty,Human Interaction,0.19,Female,Mutamba
2023-05,Waty,Inactivity,41.95,Female,Mutamba
2023-05,Waty,Locomotion,6.74,Female,Mutamba
2023-05,Waty,Manipulation,0.94,Female,Mutamba
2023-05,Waty,Self directed,1.69,Female,Mutamba
2023-05,Waty,Socio Sexual,0.75,Female,Mutamba
2023-06,Africa,Abnormal,1.59,Female,Mutamba
2023-06,Africa,Affiliative,1.03,Female,Mutamba
2023-06,Africa,Alimentation,20.73,Female,Mutamba
2023-06,Africa,Grooming,4.5,Female,Mutamba
2023-06,Africa,Inactivity,65.85,Female,Mutamba
2023-06,Africa,Locomotion,2.25,Female,Mutamba
2023-06,Africa,Manipulation,0.66,Female,Mutamba
2023-06,Africa,Self directed,2.63,Female,Mutamba
2023-06,Africa,Socio Sexual,0.75,Female,Mutamba
2023-06,Bongo,Abnormal,0.11,Male,Mutamba
2023-06,Bongo,Affiliative,0.76,Male,Mutamba
2023-06,Bongo,Alimentation,20.94,Male,Mutamba
2023-06,Bongo,Grooming,7.42,Male,Mutamba
2023-06,Bongo,Human Interaction,1.53,Male,Mutamba
2023-06,Bongo,Inactivity,54.31,Male,Mutamba
2023-06,Bongo,Locomotion,13.96,Male,Mutamba
2023-06,Bongo,Manipulation,0.22,Male,Mutamba
2023-06,Bongo,Self directed,0.65,Male,Mutamba
2023-06,Bongo,Socio Sexual,0.11,Male,Mutamba
2023-06,Caline,Abnormal,4.58,Female,Sugus
2023-06,Caline,Affiliative,0.12,Female,Sugus
2023-06,Caline,Alimentation,7.06,Female,Sugus
2023-06,Caline,Grooming,1.24,Female,Sugus
2023-06,Caline,Human Interaction,4.71,Female,Sugus
2023-06,Caline,Inactivity,73.36,Female,Sugus
2023-06,Caline,Locomotion,5.82,Female,Sugus
2023-06,Caline,Manipulation,0.25,Female,Sugus
2023-06,Caline,Self directed,1.73,Female,Sugus
2023-06,Caline,Socio Sexual,0.99,Female,Sugus
2023-06,Caline,Solitary Play,0.12,Female,Sugus
2023-06,Cheeta,Abnormal,0.29,Female,Bilinga
2023-06,Cheeta,Affiliative,1.16,Female,Bilinga
2023-06,Cheeta,Alimentation,22.83,Female,Bilinga
2023-06,Cheeta,Grooming,1.16,Female,Bilinga
2023-06,Cheeta,Human Interaction,0.58,Female,Bilinga
2023-06,Cheeta,Inactivity,67.05,Female,Bilinga
2023-06,Cheeta,Locomotion,6.07,Female,Bilinga
2023-06,Cheeta,Manipulation,0.43,Female,Bilinga
2023-06,Cheeta,Self directed,0.43,Female,Bilinga
2023-06,Coco,Abnormal,0.71,Female,Bilinga
2023-06,Coco,Affiliative,0.24,Female,Bilinga
2023-06,Coco,Alimentation,27.96,Female,Bilinga
2023-06,Coco,Grooming,4.27,Female,Bilinga
2023-06,Coco,Human Interaction,0.95,Female,Bilinga
2023-06,Coco,Inactivity,51.66,Female,Bilinga
2023-06,Coco,Locomotion,12.32,Female,Bilinga
2023-06,Coco,Manipulation,0.95,Female,Bilinga
2023-06,Coco,Self directed,0.95,Female,Bilinga
2023-06,Hugo,Abnormal,8.05,Male,Sugus
2023-06,Hugo,Affiliative,0.75,Male,Sugus
2023-06,Hugo,Agonistic,0.13,Male,Sugus
2023-06,Hugo,Alimentation,28.43,Male,Sugus
2023-06,Hugo,Grooming,8.43,Male,Sugus
2023-06,Hugo,Human Interaction,0.25,Male,Sugus
2023-06,Hugo,Inactivity,45.28,Male,Sugus
2023-06,Hugo,Locomotion,5.79,Male,Sugus
2023-06,Hugo,Manipulation,0.5,Male,Sugus
2023-06,Hugo,Self directed,1.01,Male,Sugus
2023-06,Hugo,Socio Sexual,1.38,Male,Sugus
2023-06,Juanito,Affiliative,1.4,Male,Mutamba
2023-06,Juanito,Alimentation,37.91,Male,Mutamba
2023-06,Juanito,Grooming,17.09,Male,Mutamba
2023-06,Juanito,Inactivity,37.21,Male,Mutamba
